"","1","2","3","4"
"可住",0,0.000128791293708545,0,0
"可得",0,0.000128791293708545,0,0
"可憎",0,0.000128791293708545,0,0
"可持",0,0.000128791293708545,0,0
"可比",0,0.000257582587417091,0,0
"可看",0,0.000257582587417091,0,0
"可能性",0,0.000128791293708545,0,0
"可該",0,0.000257582587417091,0,0
"可靠",0,0.000386373881125636,0,0
"台前",0,6.43956468542727e-05,0,6.24648635142732e-05
"吃了飯",0,0.000128791293708545,0,0
"吃喝",0,0.000128791293708545,0,0
"吃醋",0,0.000386373881125636,0,0
"吃飽",0,0.000128791293708545,0,0
"吃驚",0,0.000128791293708545,0,0
"各樣",0,0.000128791293708545,0,0
"各自",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"各色",0,0.000128791293708545,0,0
"各顯神通",0,0.000128791293708545,0,0
"合在",0,2.67266082348409e-05,2.5512509176226e-05,5.18505214915165e-05
"合著",0,0.000128791293708545,0,0
"吊下",0,0.000128791293708545,0,0
"吊子",0,0.000257582587417091,0,0
"吊得",0,0.000128791293708545,0,0
"同一天",0,0.000128791293708545,0,0
"同居",0,6.43956468542727e-05,6.14703712810425e-05,0
"同性",0,0.000128791293708545,0,0
"同情",0,6.43956468542727e-05,0,6.24648635142732e-05
"同聲",0,6.43956468542727e-05,0,6.24648635142732e-05
"名字",0,0.000128791293708545,0,0.000124929727028546
"名式",0,0.000128791293708545,0,0
"名正言順",0,6.43956468542727e-05,0,6.24648635142732e-05
"吐",0,6.43956468542727e-05,0,6.24648635142732e-05
"吐個",0,0.000128791293708545,0,0
"吐著",0,0.000128791293708545,0,0
"向右走",0,0.000128791293708545,0,0
"向左走",0,0.000128791293708545,0,0
"向眾",0,0.000128791293708545,0,0
"吞吐",0,0.000128791293708545,0,0
"否則",0,0.000128791293708545,0,0
"吱",0,0.000515165174834181,0,0
"吱吱",0,6.43956468542727e-05,6.14703712810425e-05,0
"吱吱響",0,0.000128791293708545,0,0
"吵嘴",0,6.43956468542727e-05,6.14703712810425e-05,0
"吵醒",0,6.43956468542727e-05,6.14703712810425e-05,0
"吸到",0,0.000128791293708545,0,0
"吹滅",0,0.000128791293708545,0,0
"呃",0,0.00180307811191963,0,0
"呦",0,0.000515165174834181,0,0
"呼喊",0,0.000128791293708545,0,0
"呼嘯",0,0.000128791293708545,0,0
"命",0,6.43956468542727e-05,6.14703712810425e-05,0
"和尚",0,0.000128791293708545,0,0
"和緩",0,0.000128791293708545,0,0
"和諧",0,0.000128791293708545,0,0
"咒",0,0.000128791293708545,0,0
"咖哩",0,6.43956468542727e-05,0,6.24648635142732e-05
"咖啡館",0,0.000128791293708545,0,0
"咬一口",0,0.000128791293708545,0,0
"咳嗽",0,5.34532164696817e-05,2.5512509176226e-05,5.18505214915165e-05
"咽不下",0,0.000128791293708545,0,0
"咿咿呀呀",0,0.000257582587417091,0,0
"哀懇",0,0.000128791293708545,0,0
"品字式",0,0.000257582587417091,0,0
"哇",0,0.000128791293708545,0,0
"哈哈",0,6.43956468542727e-05,0,6.24648635142732e-05
"哎呀",0,0.000128791293708545,0,6.24648635142732e-05
"哥",0,0.000128791293708545,0,0
"哪一區",0,0.000128791293708545,0,0
"哪一部",0,0.000257582587417091,0,0
"哭道",0,0.000128791293708545,0,0
"哽咽",0,0.000257582587417091,0,0
"唬人",0,0.000128791293708545,0,0
"唯恐",0,0.000128791293708545,0,0
"唱著",0,0.000128791293708545,0,0
"問你",0,0.000128791293708545,0,0
"問問",0,6.43956468542727e-05,0,0.000124929727028546
"問柳",0,0.000128791293708545,0,0
"問柳原",0,0.000128791293708545,0,0
"啜",0,0.000128791293708545,0,0
"啞",0,6.43956468542727e-05,6.14703712810425e-05,0
"啞口無言",0,0.000128791293708545,0,0
"啟事",0,0.000386373881125636,0,0
"啪啪",0,0.000128791293708545,0,0
"啷",0,0.000128791293708545,0,0
"啼女",0,0.000128791293708545,0,0
"善于",0,0.000257582587417091,0,6.24648635142732e-05
"喇",0,0.000128791293708545,0,0
"喊",0,0.000128791293708545,0,0
"喔",0,0.000257582587417091,0,0
"喚做",0,0.000128791293708545,0,0
"喚醒",0,0.000128791293708545,0,0
"喚阿栗",0,0.000128791293708545,0,0
"喧嚷",0,0.000128791293708545,0,0
"單調",0,0.000128791293708545,0,0
"單身",0,0.000257582587417091,0,0
"嗔道",0,0.000257582587417091,0,0
"嗚",0,0.000257582587417091,0,0
"嗚嗚咽咽",0,0.000128791293708545,0,0
"嘀嘀咕咕",0,0.000128791293708545,0,0
"嘩啦啦",0,0.000128791293708545,0,0
"嘩嘩",0,0.000128791293708545,0,0
"嘮叨",0,0.000128791293708545,0,0
"嘲笑",0,2.67266082348409e-05,2.5512509176226e-05,0.000103701042983033
"嘻嘻哈哈",0,0.000128791293708545,0,0
"噗",0,0.000128791293708545,0,0
"噢",0,6.43956468542727e-05,0,6.24648635142732e-05
"噴水池",0,0.000257582587417091,0,0
"噴泉",0,0.000128791293708545,0,0
"嚇我",0,0.000128791293708545,0,0
"嚷",0,0.000128791293708545,6.14703712810425e-05,0
"囈語",0,0.000128791293708545,0,0
"四",0,0.00193186940562818,6.14703712810425e-05,0
"四五十年",0,0.000128791293708545,0,0
"四哥",0,0.000515165174834181,0,0
"四嫂",0,0.000386373881125636,0,0
"四川菜",0,0.000128791293708545,0,0
"四座",0,0.000128791293708545,0,0
"四房",0,0.000128791293708545,0,0
"四爺",0,0.00193186940562818,0,0
"回國",0,0.000193186940562818,0,0.000374789181085639
"回娘家",0,0.000128791293708545,0,0
"回房",0,6.43956468542727e-05,0,6.24648635142732e-05
"回話",0,0.000128791293708545,0,0
"回路",0,0.000128791293708545,0,0
"回過",0,2.67266082348409e-05,0.000102050036704904,2.59252607457582e-05
"回頭一看",0,0.000128791293708545,0,0
"困在",0,0.000128791293708545,0,0
"固然",0,6.43956468542727e-05,6.14703712810425e-05,0
"圍城",0,0.000128791293708545,0,0
"圓滿",0,0.000128791293708545,0,0
"圖",0,6.43956468542727e-05,0.000122940742562085,0
"團扇",0,6.43956468542727e-05,0.000184411113843128,0
"團花",0,0.000128791293708545,0,0
"土崖",0,0.000257582587417091,0,0
"在內",0,6.43956468542727e-05,6.14703712810425e-05,0
"在潔",0,0.000128791293708545,0,0
"在陽",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"地去",0,6.43956468542727e-05,0,0.000124929727028546
"地吸著",0,0.000128791293708545,0,0
"地子",0,0.000128791293708545,0,0
"地帶",0,0.000257582587417091,0,0
"地捧著",0,0.000128791293708545,0,0
"地擦",0,0.000128791293708545,0,0
"地暗",0,0.000128791293708545,0,0
"地朝",0,0.000128791293708545,0,0
"地歇",0,0.000128791293708545,0,0
"地毯",0,6.43956468542727e-05,0,6.24648635142732e-05
"地活",0,0.000128791293708545,0,0
"地產",0,0.000128791293708545,0,0
"地租",0,0.000128791293708545,0,0
"地移過",0,0.000257582587417091,0,0
"地站",0,0.000128791293708545,0,0
"地老天荒",0,0.000128791293708545,0,0
"地道",0,5.34532164696817e-05,2.5512509176226e-05,0.000103701042983033
"地銜",0,0.000128791293708545,0,0
"地點",0,0.000128791293708545,0,0
"坍",0,0.000257582587417091,0,0
"坐一",0,0.000128791293708545,0,0
"坐落",0,0.000128791293708545,0,0
"坐間",0,2.67266082348409e-05,0.000102050036704904,2.59252607457582e-05
"垂及",0,0.000128791293708545,0,0
"埋",0,0.000128791293708545,0,0
"城中",0,0.000128791293708545,0,0
"城市",0,0.000128791293708545,0,0
"城隍爺",0,0.000128791293708545,0,0
"執子之手",0,0.000128791293708545,0,0
"執意",0,6.43956468542727e-05,6.14703712810425e-05,0
"堂堂",0,0.000128791293708545,0,0
"堂堂正正",0,0.000128791293708545,0,0
"堂屋",0,0.000257582587417091,0.000184411113843128,0
"堅留",0,0.000128791293708545,0,0
"堆積",0,0.000128791293708545,0,0
"堆花",0,6.43956468542727e-05,6.14703712810425e-05,0
"堆著",0,6.43956468542727e-05,0,6.24648635142732e-05
"報",0,6.43956468542727e-05,0,0.000124929727028546
"報上",0,0.000257582587417091,0,0
"報館",0,0.000128791293708545,0,0
"堵牆",0,0.000386373881125636,0,0
"塵灰",0,0.000386373881125636,0,0
"塵緣",0,0.000128791293708545,0,0
"境遇",0,0.000128791293708545,0,0
"墊",0,0.000128791293708545,0,0
"墨汁",0,0.000128791293708545,0,0
"墨色",0,0.000128791293708545,0,0
"壁栗",0,0.000128791293708545,0,0
"壓力",0,0.000128791293708545,0,0
"壞事",0,0.000128791293708545,0,0
"壞些",0,0.000128791293708545,0,0
"壞人",0,0.000128791293708545,0,0
"士打",0,0.000128791293708545,0,0
"壽字",0,0.000128791293708545,0,0
"外人",0,6.43956468542727e-05,6.14703712810425e-05,0
"外房",0,0.000128791293708545,0,0
"外揚",0,0.000128791293708545,0,0
"外生",0,0.000128791293708545,0,0
"外界",0,6.43956468542727e-05,0,0.000124929727028546
"外衣",0,0.000128791293708545,0,0
"外間",0,0.000128791293708545,6.14703712810425e-05,0
"多嘴",0,0.000128791293708545,0,0
"多多",0,6.43956468542727e-05,6.14703712810425e-05,0
"多嫌",0,0.000128791293708545,0,0
"多著呢",0,0.000128791293708545,0,0
"夜晚",0,0.000128791293708545,0,6.24648635142732e-05
"夠不上",0,6.43956468542727e-05,0,6.24648635142732e-05
"夢",0,0.000160359649409045,2.5512509176226e-05,5.18505214915165e-05
"大不了",0,0.000128791293708545,0,0
"大中華",0,0.000128791293708545,0,0
"大事",0,0.000257582587417091,0,0
"大伙",0,0.000257582587417091,0,0
"大作",0,0.000128791293708545,0,0
"大坑",0,0.000128791293708545,0,0
"大大",0,0.000128791293708545,0,0
"大字",0,0.000128791293708545,0,0
"大廳",0,0.000128791293708545,0,0
"大張口",0,0.000128791293708545,0,0
"大張旗鼓",0,0.000128791293708545,0,0
"大抵",0,0.000128791293708545,0,0
"大族",0,6.43956468542727e-05,6.14703712810425e-05,0
"大炮",0,0.000128791293708545,0,0
"大熱",0,0.000128791293708545,0,0
"大熱的天",0,0.000128791293708545,0,0
"大畫",0,0.000128791293708545,0,0
"大笑",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"大而",0,0.000128791293708545,0,0
"大聲",0,0.000128791293708545,0,0
"大腳",0,6.43956468542727e-05,6.14703712810425e-05,0
"大衣",0,6.43956468542727e-05,0,0.000499718908114186
"大襖",0,0.000128791293708545,0,0
"大逆不道",0,0.000128791293708545,0,0
"大都市",0,0.000128791293708545,0,0
"大門口",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"大關",0,0.000128791293708545,0,0
"大餐",0,6.43956468542727e-05,6.14703712810425e-05,0
"天光",0,6.43956468542727e-05,0,6.24648635142732e-05
"天公",0,0.000128791293708545,0,0
"天天",0,0.000128791293708545,0,0
"天字第一號",0,0.000128791293708545,0,0
"天幕",0,0.000128791293708545,0,0
"天明",0,0.000128791293708545,0,6.24648635142732e-05
"天是",0,6.43956468542727e-05,0.000122940742562085,0
"天氣",0,2.67266082348409e-05,2.5512509176226e-05,7.77757822372747e-05
"天然",0,0.000128791293708545,0,0
"天真",0,6.43956468542727e-05,0,0.000124929727028546
"天花板",0,0.000257582587417091,0,0
"天黑",0,0.000128791293708545,0,6.24648635142732e-05
"太多",0,0.000128791293708545,0,0
"太好了",0,0.000128791293708545,0,0
"太尖",0,0.000128791293708545,0,0
"太忙",0,0.000128791293708545,0,0
"太空",0,0.000128791293708545,0,0
"太累",0,0.000128791293708545,0,0
"太薄",0,0.000128791293708545,0,0
"太長",0,0.000128791293708545,0,0
"太靜",0,0.000128791293708545,0,0
"夫上",0,0.000128791293708545,0,0
"夫妻",0,8.01798247045226e-05,2.5512509176226e-05,0.000129626303728791
"夫婿",0,0.000128791293708545,0,0
"失",0,0.000128791293708545,0,0
"失去",0,0.000106906432939363,2.5512509176226e-05,5.18505214915165e-05
"失寵",0,0.000128791293708545,0,0
"失望",0,6.43956468542727e-05,0,6.24648635142732e-05
"失魂落魄",0,6.43956468542727e-05,6.14703712810425e-05,0
"夷",0,0.000257582587417091,0,0
"夾住",0,0.000128791293708545,0,0
"夾釵",0,0.000257582587417091,0,0
"奄奄一息",0,0.000128791293708545,0,0
"奉承",0,0.000128791293708545,0,0
"奏著",0,0.000128791293708545,0,0
"奔",0,0.000257582587417091,0.000184411113843128,0
"奔喪",0,0.000128791293708545,0,0
"女傭",0,6.43956468542727e-05,0,0.000124929727028546
"奶奶",0,0.00315538669585936,0.00116793705433981,0
"奸",0,0.000128791293708545,0,0
"她喚",0,0.000128791293708545,0,0
"她料",0,0.000128791293708545,0,0
"她當",0,0.000257582587417091,0,0
"她給",0,0.000128791293708545,0,0
"她還",0,0.000128791293708545,0,0
"好人",0,2.67266082348409e-05,5.10250183524519e-05,0.000155551564474549
"好吃",0,6.43956468542727e-05,0,6.24648635142732e-05
"好容易",0,0.000133633041174204,2.5512509176226e-05,5.18505214915165e-05
"如火如荼",0,0.000128791293708545,0,0
"如臨大敵",0,0.000128791293708545,0,0
"妖魔",0,0.000128791293708545,0,0
"妮",0,0.000257582587417091,0,0
"妹",0,0.000257582587417091,0,0
"妹子",0,5.34532164696817e-05,7.65375275286778e-05,2.59252607457582e-05
"妻",0,6.43956468542727e-05,0,0.000312324317571366
"姑奶奶",0,0.000193186940562818,0.00024588148512417,0
"姑子",0,0.000128791293708545,0,0
"姑爺",0,6.43956468542727e-05,0.00024588148512417,0
"姓范",0,0.000515165174834181,0,0
"委實",0,0.000257582587417091,0,0
"姘",0,0.000128791293708545,0,0
"姜",0,0.000321978234271363,0.000614703712810425,0
"姨奶奶",0,6.43956468542727e-05,0.000368822227686255,0
"娘兒們",0,0.000128791293708545,0,0
"婆家",0,0.000128791293708545,6.14703712810425e-05,0
"婚",0,6.43956468542727e-05,6.14703712810425e-05,0
"婚事",0,6.43956468542727e-05,0.000122940742562085,0
"嫂",0,0.000257582587417091,0,0
"嫌疑",0,0.000128791293708545,0,0
"嫖賭",0,0.000128791293708545,0,0
"嬌嫩",0,6.43956468542727e-05,0,6.24648635142732e-05
"嬌小",0,0.000128791293708545,0,0
"嬸子",0,0.000386373881125636,0,0
"子彈",0,0.000386373881125636,0,0
"子站",0,0.000128791293708545,0,0
"存",0,0.000128791293708545,0,0
"存心",0,8.01798247045226e-05,7.65375275286778e-05,2.59252607457582e-05
"孜",0,0.000128791293708545,0,0
"孜孜",0,0.000257582587417091,0,0
"季節",0,0.000128791293708545,0,0
"孤單",0,0.000257582587417091,0,0
"孤苦",0,0.000128791293708545,0,0
"孱弱",0,0.000128791293708545,0,0
"學習",0,0.000128791293708545,0,0
"學識",0,0.000257582587417091,0,0
"它呢",0,0.000128791293708545,0,0
"它燒",0,6.43956468542727e-05,0,6.24648635142732e-05
"它當",0,0.000128791293708545,0,0
"守",0,0.000128791293708545,0.000122940742562085,0
"守候",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"守節",0,0.000128791293708545,0,0
"守舊",0,6.43956468542727e-05,6.14703712810425e-05,0
"安心",0,6.43956468542727e-05,0,6.24648635142732e-05
"安慰",0,2.67266082348409e-05,7.65375275286778e-05,0.000103701042983033
"安置",0,0.000128791293708545,0,0
"安身",0,0.000128791293708545,0,0
"安靜",0,6.43956468542727e-05,0,6.24648635142732e-05
"完了戲",0,0.000128791293708545,0,0
"完了麼",0,0.000128791293708545,0,0
"完地",0,0.000128791293708545,0,0
"定下",0,0.000257582587417091,0,0
"定神",0,0.000128791293708545,0,0
"宣誓",0,0.000128791293708545,0,0
"害得",0,0.000128791293708545,6.14703712810425e-05,0
"害臊",0,0.000128791293708545,6.14703712810425e-05,0
"家丑",0,0.000128791293708545,0,0
"家世",0,0.000128791293708545,0,0
"家具",0,0.000128791293708545,0,6.24648635142732e-05
"家庭幸福",0,0.000128791293708545,0,0
"家無長物",0,0.000128791293708545,0,0
"家特為",0,0.000128791293708545,0,0
"家鄉",0,0.000128791293708545,0,0.000124929727028546
"家鄉風味",0,0.000128791293708545,0,0
"家麼",0,0.000128791293708545,0,0
"容得",0,0.000128791293708545,0,0
"容身",0,0.000257582587417091,0,0
"密切",0,0.000128791293708545,0,0
"密切接觸",0,0.000128791293708545,0,0
"寒心",0,6.43956468542727e-05,6.14703712810425e-05,0
"寒戰",0,0.000128791293708545,0,0
"寒暄",0,6.43956468542727e-05,0,6.24648635142732e-05
"寒苦",0,0.000128791293708545,0,0
"寒風",0,0.000257582587417091,0,0
"寥寥",0,0.000128791293708545,0,0
"實行",0,0.000128791293708545,0,0
"寫的是",0,0.000128791293708545,0,0
"寶",0,0.000257582587417091,0,0
"寶絡",0,0.00154549552450254,0,0
"射來",0,0.000257582587417091,0,0
"將蚊煙",0,0.000128791293708545,0,0
"將那",0,6.43956468542727e-05,6.14703712810425e-05,0
"專為",0,0.000128791293708545,0,0
"專程到",0,0.000128791293708545,0,0
"尊重",0,6.43956468542727e-05,6.14703712810425e-05,0
"尋了",0,6.43956468542727e-05,0,6.24648635142732e-05
"尋尋",0,0.000128791293708545,0,0
"對不起",0,2.67266082348409e-05,5.10250183524519e-05,7.77757822372747e-05
"對付",0,6.43956468542727e-05,6.14703712810425e-05,0
"對聯",0,0.000128791293708545,6.14703712810425e-05,0
"對面鼓",0,0.000128791293708545,0,0
"小事",0,6.43956468542727e-05,0,0.000124929727028546
"小動作",0,0.000128791293708545,0,0
"小小",0,0.000128791293708545,0,0
"小差",0,0.000128791293708545,0,0
"小徑",0,0.000128791293708545,0,0
"小得",0,0.000128791293708545,0,0
"小心",0,0.000193186940562818,0,0.000124929727028546
"小時",0,0.000128791293708545,0,0
"小東",0,0.000128791293708545,0,0
"小紅點",0,0.000128791293708545,0,0
"小花",0,6.43956468542727e-05,0,6.24648635142732e-05
"小蟲",0,0.000128791293708545,0,0
"小鐵",0,0.000128791293708545,0,0
"少受",0,0.000128791293708545,0,0
"尖",0,5.34532164696817e-05,5.10250183524519e-05,2.59252607457582e-05
"尖溜溜",0,0.000128791293708545,0,0
"尖端",0,6.43956468542727e-05,0,6.24648635142732e-05
"尤其",0,6.43956468542727e-05,0,0.00018739459054282
"就是指",0,0.000128791293708545,0,0
"就算",0,5.34532164696817e-05,0.00012756254588113,2.59252607457582e-05
"就讓",0,0.000128791293708545,0,0
"尾",0,0.000257582587417091,0,0
"局勢",0,0.000128791293708545,0,0
"居多",0,0.000128791293708545,0,0
"居民",0,0.000128791293708545,0,0
"屈服",0,0.000128791293708545,0,0
"屋",0,0.000257582587417091,0,0
"屋子里",0,8.01798247045226e-05,7.65375275286778e-05,5.18505214915165e-05
"屋簷",0,0.000128791293708545,0,0
"山窪",0,0.000128791293708545,0,0
"山里",0,0.000128791293708545,0,0
"山陰",0,0.000128791293708545,0,0
"山陽",0,0.000128791293708545,0,0
"山麓",0,0.000257582587417091,0,0
"屹然",0,6.43956468542727e-05,0,6.24648635142732e-05
"岸",0,0.000257582587417091,0,0
"峰",0,0.000128791293708545,0,0
"島的",0,0.000128791293708545,0,0
"崖",0,0.000772747762251272,0,0
"巡捕",0,0.000128791293708545,0,0
"左右搖擺",0,0.000128791293708545,0,0
"左鄰右舍",0,0.000128791293708545,0,0
"巨型",0,0.000128791293708545,0,0
"巨大",0,0.000128791293708545,0,0
"巨響",0,0.000128791293708545,0,0
"差得",0,0.000128791293708545,0,0
"差遠了",0,0.000128791293708545,0,0
"巴丙頓",0,0.000128791293708545,0,0
"巴而頓",0,0.000257582587417091,0,0
"布公",0,0.000128791293708545,0,0
"布篷",0,0.000128791293708545,0,0
"希圖",0,0.000128791293708545,0,0
"希納",0,0.000128791293708545,0,0
"帕",0,0.000128791293708545,0,0
"席棚",0,0.000128791293708545,0,0
"帳單",0,0.000128791293708545,0,0
"帶來",0,0.000128791293708545,0,0
"帶得",0,0.000128791293708545,0,0
"帶有",0,0.000128791293708545,0,0
"帶累",0,0.000128791293708545,0,0
"常常",0,5.34532164696817e-05,2.5512509176226e-05,0.000259252607457582
"常跑",0,0.000128791293708545,0,0
"幫子",0,0.000128791293708545,0,0
"幫著",0,0.000257582587417091,0.000122940742562085,0
"干娘",0,0.000128791293708545,0,0
"干脆",0,0.000128791293708545,0,0
"平凡",0,0.000128791293708545,0,0
"平常",0,6.43956468542727e-05,0,0.000249859454057093
"平空",0,0.000257582587417091,0,0
"平靖",0,6.43956468542727e-05,6.14703712810425e-05,0
"平靜",0,6.43956468542727e-05,0,6.24648635142732e-05
"年紀輕輕",0,0.000128791293708545,6.14703712810425e-05,0
"幸喜",0,6.43956468542727e-05,6.14703712810425e-05,0
"幸而",0,6.43956468542727e-05,0,6.24648635142732e-05
"幻想",0,6.43956468542727e-05,6.14703712810425e-05,0
"幼年時代",0,0.000128791293708545,0,0
"幽暗",0,0.000128791293708545,0,0
"幽沉",0,0.000128791293708545,0,0
"幾上",0,0.000128791293708545,0,0
"幾乎",0,5.34532164696817e-05,2.5512509176226e-05,5.18505214915165e-05
"幾十里",0,0.000128791293708545,0,0
"幾千里",0,0.000128791293708545,0,0
"幾句話",0,6.43956468542727e-05,0.000122940742562085,0
"幾只",0,0.000128791293708545,0,0
"幾天",0,0.000106906432939363,5.10250183524519e-05,2.59252607457582e-05
"幾套",0,0.000128791293708545,0,0
"幾客",0,0.000128791293708545,0,0
"幾座",0,0.000128791293708545,0,0
"幾片",0,0.000128791293708545,0,0
"床前",0,6.43956468542727e-05,0,6.24648635142732e-05
"床多時",0,0.000128791293708545,0,0
"床頭",0,0.000128791293708545,0,6.24648635142732e-05
"底",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"座",0,6.43956468542727e-05,0,6.24648635142732e-05
"庭早",0,0.000128791293708545,0,0
"庶出",0,0.000257582587417091,0,0
"廉恥",0,0.000128791293708545,0,0
"廊",0,0.000128791293708545,0,0
"廢話",0,0.000128791293708545,0,0
"廣告牌",0,0.000128791293708545,0,0
"廣州",0,0.000128791293708545,0,0
"廣東戲",0,0.000128791293708545,0,0
"延長",0,0.000128791293708545,0,0
"建議",0,0.000128791293708545,0,0
"弄錯",0,0.000128791293708545,0,0
"弦",0,0.000128791293708545,0,0
"張口結舌",0,0.000128791293708545,0,0
"強如",0,0.000128791293708545,0,0
"強笑道",0,0.000128791293708545,0,0
"彎子",0,0.000128791293708545,0,0
"形",0,6.43956468542727e-05,0,6.24648635142732e-05
"形容",0,0.000257582587417091,0,0
"影",0,0.000257582587417091,0,0
"彼此",0,0.000193186940562818,0,6.24648635142732e-05
"往下",0,6.43956468542727e-05,6.14703712810425e-05,0
"往前",0,6.43956468542727e-05,0,0.000249859454057093
"往外",0,8.01798247045226e-05,5.10250183524519e-05,0.000103701042983033
"往日",0,0.000128791293708545,0.000184411113843128,0
"往里",0,0.000128791293708545,0,0
"待",0,0.000187086257643886,0.00012756254588113,0.000129626303728791
"待會兒",0,2.67266082348409e-05,7.65375275286778e-05,0.000129626303728791
"很吃過",0,0.000128791293708545,0,0
"很多很多",0,0.000128791293708545,0,0
"很少",0,5.34532164696817e-05,7.65375275286778e-05,0.000129626303728791
"後母",0,0.000128791293708545,0,0
"徐",0,0.00940176444072381,0,0
"徐先生",0,0.00154549552450254,0,0
"徐家",0,0.000128791293708545,0,0
"得起",0,6.43956468542727e-05,6.14703712810425e-05,0
"得點",0,0.000128791293708545,0,0
"從今以後",0,0.000128791293708545,0,0
"從小",0,0.000128791293708545,0,0
"從此",0,0.000128791293708545,0,0
"從身",0,0.000128791293708545,0,0
"從長計議",0,0.000128791293708545,0,0
"微光",0,6.43956468542727e-05,6.14703712810425e-05,0
"微妙",0,6.43956468542727e-05,6.14703712810425e-05,0
"徹底",0,0.000128791293708545,6.14703712810425e-05,0
"心上",0,0.000386373881125636,0,0
"心口",0,2.67266082348409e-05,2.5512509176226e-05,5.18505214915165e-05
"心平氣和",0,6.43956468542727e-05,0,6.24648635142732e-05
"心機",0,0.000128791293708545,0,0
"心求",0,0.000128791293708545,0,0
"心跳",0,0.000128791293708545,0,0
"心頭",0,2.67266082348409e-05,2.5512509176226e-05,5.18505214915165e-05
"心麼",0,0.000128791293708545,0,0
"必要",0,6.43956468542727e-05,0,6.24648635142732e-05
"忍些",0,0.000128791293708545,0,0
"忍無可忍",0,0.000128791293708545,0,0
"忖量",0,0.000128791293708545,0,0
"忙亂",0,0.000128791293708545,0,0
"忙代",0,0.000128791293708545,0,0
"忙忙碌碌",0,6.43956468542727e-05,0,6.24648635142732e-05
"忠孝節義",0,0.000128791293708545,0,0
"快點",0,0.000257582587417091,0,0
"念及",0,0.000128791293708545,0,0
"念頭",0,6.43956468542727e-05,6.14703712810425e-05,0
"怎見得",0,6.43956468542727e-05,6.14703712810425e-05,0
"怒道",0,0.000128791293708545,0,0
"怔忡",0,0.000128791293708545,0,0
"怕熱",0,0.000128791293708545,0,0
"怙",0,0.000128791293708545,0,0
"思索",0,6.43956468542727e-05,0,6.24648635142732e-05
"思豪",0,0.000128791293708545,0,0
"急促",0,0.000128791293708545,0,0
"急切",0,6.43956468542727e-05,6.14703712810425e-05,0
"急需",0,0.000128791293708545,0,0
"性兒",0,0.000257582587417091,0,0
"怨命",0,0.000128791293708545,0,0
"怪三哥",0,0.000128791293708545,0,0
"怪僻",0,0.000128791293708545,0,0
"怪叫",0,0.000128791293708545,0,0
"怯怯",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"恢",0,0.000128791293708545,6.14703712810425e-05,0
"恨",0,5.34532164696817e-05,0.00012756254588113,7.77757822372747e-05
"恩斷義絕",0,0.000128791293708545,0,0
"悠悠忽忽",0,6.43956468542727e-05,6.14703712810425e-05,0
"悲哀",0,0.000128791293708545,0,0
"悲涼",0,0.000128791293708545,0,0
"悵惘",0,0.000128791293708545,0,0
"悶得慌",0,6.43956468542727e-05,6.14703712810425e-05,0
"情勢",0,0.000128791293708545,0,0
"情婦",0,0.000128791293708545,0,0.000124929727028546
"惡劣",0,6.43956468542727e-05,0,6.24648635142732e-05
"惡毒",0,0.000128791293708545,0,0
"惡氣",0,0.000128791293708545,0,0
"惱的",0,0.000128791293708545,0,0
"惱著",0,0.000128791293708545,0,0
"想不起",0,0.000128791293708545,0,0
"想念",0,6.43956468542727e-05,6.14703712810425e-05,0
"想溜麼",0,0.000128791293708545,0,0
"想當初",0,0.000128791293708545,0,0
"想的呢",0,0.000128791293708545,0,0
"想給",0,0.000128791293708545,0,0
"惹出",0,0.000128791293708545,0,0
"愁",0,6.43956468542727e-05,6.14703712810425e-05,0
"意外",0,0.000128791293708545,0,0
"愛我",0,6.43956468542727e-05,0,6.24648635142732e-05
"愛我麼",0,0.000128791293708545,0,0
"愛玩",0,0.000128791293708545,0,0
"感到",0,8.01798247045226e-05,7.65375275286778e-05,0.000259252607457582
"感化",0,0.000128791293708545,0,0
"感受",0,0.000128791293708545,0,0
"感慨",0,0.000128791293708545,0,0
"愴",0,0.000128791293708545,0,0
"慘遭",0,0.000128791293708545,0,0
"慢條斯理",0,0.000128791293708545,0,0
"慢騰騰",0,6.43956468542727e-05,6.14703712810425e-05,0
"慶",0,0.000128791293708545,0,0
"憑",0,5.34532164696817e-05,5.10250183524519e-05,5.18505214915165e-05
"憑著",0,0.000128791293708545,0,0
"憔悴",0,6.43956468542727e-05,0,0.000124929727028546
"懂得",0,0.000160359649409045,2.5512509176226e-05,7.77757822372747e-05
"應該",0,0.000257582587417091,0,0.000124929727028546
"懶",0,6.43956468542727e-05,0,6.24648635142732e-05
"懶倒",0,0.000128791293708545,0,0
"懷念",0,6.43956468542727e-05,6.14703712810425e-05,0
"懷疑",0,2.67266082348409e-05,2.5512509176226e-05,2.59252607457582e-05
"懷里",0,0.000128791293708545,0,0
"懼怕",0,0.000128791293708545,0,0
"戀愛",0,0.000386373881125636,0,6.24648635142732e-05
